gender,age,field,career,attr,sinc,intel,fun,amb,shar,sports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
0,25.0,Economics,Economist,9.0,10.0,10.0,10.0,10.0,10.0,3.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0
0,25.0,Economics,Economist,8.0,10.0,10.0,7.0,9.0,9.0,3.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0
0,25.0,Economics,Economist,8.0,9.0,10.0,7.0,7.0,9.0,3.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0
0,25.0,Economics,Economist,7.0,9.0,9.0,8.0,9.0,7.0,3.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0
0,25.0,Economics,Economist,9.0,9.0,9.0,9.0,9.0,9.0,3.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0
0,25.0,Economics,Economist,8.0,7.0,9.0,7.0,9.0,7.0,3.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0
0,23.0,Law,lawyer/policy work,4.0,10.0,8.0,5.0,8.0,7.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0
0,23.0,Law,lawyer/policy work,8.0,7.0,8.0,10.0,7.0,8.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0
0,23.0,Law,lawyer/policy work,4.0,7.0,8.0,8.0,6.0,7.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0
0,23.0,Law,lawyer/policy work,8.0,10.0,7.0,10.0,7.0,10.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0
0,23.0,Law,lawyer/policy work,6.0,9.0,8.0,9.0,8.0,9.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0
0,23.0,Law,lawyer/policy work,5.0,10.0,8.0,4.0,8.0,2.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0
0,23.0,Law,lawyer/policy work,7.0,10.0,10.0,7.0,10.0,5.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0
0,23.0,Law,lawyer/policy work,5.0,9.0,9.0,5.0,9.0,7.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0
0,23.0,Law,lawyer/policy work,9.0,8.0,10.0,10.0,7.0,8.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0
0,23.0,Law,lawyer/policy work,8.0,9.0,10.0,10.0,8.0,8.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0
0,21.0,Law,lawyer,5.0,8.0,8.0,2.0,2.0,2.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0
0,21.0,Law,lawyer,8.0,6.0,6.0,5.0,5.0,5.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0
0,21.0,Law,lawyer,4.0,6.0,8.0,8.0,6.0,5.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0
0,21.0,Law,lawyer,8.0,5.0,5.0,7.0,7.0,9.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0
0,21.0,Law,lawyer,6.0,7.0,7.0,5.0,4.0,8.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0
0,21.0,Law,lawyer,5.0,6.0,7.0,5.0,7.0,8.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0
0,21.0,Law,lawyer,6.0,6.0,8.0,5.0,5.0,6.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0
0,21.0,Law,lawyer,5.0,5.0,7.0,6.0,7.0,5.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0
0,21.0,Law,lawyer,7.0,5.0,7.0,8.0,7.0,9.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0
0,21.0,Law,lawyer,9.0,6.0,7.0,9.0,6.0,5.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0
0,23.0,law,lawyer,6.0,9.0,7.0,6.0,7.0,6.0,10.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
0,23.0,law,lawyer,6.0,9.0,9.0,6.0,8.0,2.0,10.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
0,23.0,law,lawyer,4.0,7.0,9.0,4.0,3.0,2.0,10.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
0,23.0,law,lawyer,8.0,6.0,7.0,8.0,2.0,8.0,10.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
0,23.0,law,lawyer,5.0,4.0,8.0,8.0,4.0,2.0,10.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
0,23.0,law,lawyer,3.0,7.0,6.0,1.0,1.0,1.0,10.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
0,23.0,law,lawyer,8.0,8.0,8.0,8.0,3.0,4.0,10.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
0,23.0,law,lawyer,4.0,8.0,9.0,2.0,8.0,3.0,10.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
0,23.0,law,lawyer,7.0,6.0,8.0,8.0,6.0,9.0,10.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
0,23.0,law,lawyer,8.0,9.0,9.0,9.0,10.0,7.0,10.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0
0,22.0,Law,Law,4.0,8.0,8.0,5.0,7.0,4.0,5.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
0,22.0,Law,Law,6.0,6.0,8.0,4.0,9.0,4.0,5.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
0,22.0,Law,Law,3.0,6.0,8.0,7.0,8.0,8.0,5.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
0,22.0,Law,Law,7.0,8.0,8.0,7.0,7.0,6.0,5.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
0,22.0,Law,Law,4.0,7.0,7.0,4.0,8.0,5.0,5.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
0,22.0,Law,Law,4.0,8.0,7.0,4.0,5.0,4.0,5.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
0,22.0,Law,Law,7.0,7.0,8.0,7.0,7.0,7.0,5.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
0,22.0,Law,Law,5.0,7.0,8.0,5.0,9.0,5.0,5.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
0,22.0,Law,Law,6.0,6.0,8.0,8.0,8.0,6.0,5.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
0,22.0,Law,Law,8.0,6.0,7.0,7.0,8.0,6.0,5.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0
0,25.0,Masters in Public Administration,Journalist,5.0,8.0,7.0,4.0,7.0,5.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
0,25.0,Masters in Public Administration,Journalist,8.0,7.0,7.0,9.0,6.0,7.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
0,25.0,Masters in Public Administration,Journalist,5.0,8.0,8.0,6.0,7.0,7.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
0,25.0,Masters in Public Administration,Journalist,8.0,6.0,5.0,6.0,6.0,5.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
0,25.0,Masters in Public Administration,Journalist,6.0,8.0,8.0,5.0,6.0,7.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
0,25.0,Masters in Public Administration,Journalist,6.0,8.0,8.0,5.0,6.0,7.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
0,25.0,Masters in Public Administration,Journalist,6.0,7.0,8.0,5.0,7.0,7.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
0,25.0,Masters in Public Administration,Journalist,5.0,6.0,7.0,4.0,5.0,6.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
0,25.0,Masters in Public Administration,Journalist,8.0,8.0,5.0,9.0,8.0,9.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
0,25.0,Masters in Public Administration,Journalist,7.0,6.0,8.0,7.0,9.0,8.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0
0,26.0,Masters in Public Administration,"Congresswoman, and comedian",8.0,10.0,9.0,8.0,7.0,6.0,4.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
0,26.0,Masters in Public Administration,"Congresswoman, and comedian",10.0,10.0,10.0,10.0,10.0,10.0,4.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
0,26.0,Masters in Public Administration,"Congresswoman, and comedian",5.0,10.0,10.0,6.0,6.0,6.0,4.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
0,26.0,Masters in Public Administration,"Congresswoman, and comedian",10.0,9.0,8.0,8.0,7.0,7.0,4.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
0,26.0,Masters in Public Administration,"Congresswoman, and comedian",5.0,10.0,8.0,8.0,5.0,5.0,4.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
0,26.0,Masters in Public Administration,"Congresswoman, and comedian",8.0,9.0,9.0,7.0,6.0,5.0,4.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
0,26.0,Masters in Public Administration,"Congresswoman, and comedian",6.0,8.0,9.0,6.0,6.0,6.0,4.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
0,26.0,Masters in Public Administration,"Congresswoman, and comedian",6.0,7.0,8.0,7.0,9.0,6.0,4.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
0,26.0,Masters in Public Administration,"Congresswoman, and comedian",8.0,5.0,5.0,6.0,5.0,5.0,4.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
0,26.0,Masters in Public Administration,"Congresswoman, and comedian",7.0,8.0,7.0,8.0,7.0,8.0,4.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0
0,26.0,Masters of Social Work&Education,To create early childhood intervention programs,6.0,10.0,10.0,6.0,6.0,5.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
0,26.0,Masters of Social Work&Education,To create early childhood intervention programs,1.0,1.0,1.0,1.0,1.0,5.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
0,26.0,Masters of Social Work&Education,To create early childhood intervention programs,6.0,10.0,10.0,10.0,6.0,5.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
0,26.0,Masters of Social Work&Education,To create early childhood intervention programs,10.0,10.0,10.0,10.0,10.0,5.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
0,26.0,Masters of Social Work&Education,To create early childhood intervention programs,5.0,7.0,7.0,7.0,7.0,5.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
0,26.0,Masters of Social Work&Education,To create early childhood intervention programs,5.0,10.0,6.0,4.0,6.0,5.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
0,26.0,Masters of Social Work&Education,To create early childhood intervention programs,5.0,10.0,8.0,6.0,9.0,5.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
0,26.0,Masters of Social Work&Education,To create early childhood intervention programs,5.0,6.0,6.0,4.0,5.0,5.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
0,26.0,Masters of Social Work&Education,To create early childhood intervention programs,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
0,26.0,Masters of Social Work&Education,To create early childhood intervention programs,9.0,9.0,8.0,10.0,8.0,8.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0
1,27.0,Finance,"Academia, Research, Banking, Life",6.0,8.0,8.0,8.0,8.0,6.0,8.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0
1,27.0,Finance,"Academia, Research, Banking, Life",8.0,7.0,6.0,9.0,7.0,4.0,8.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0
1,27.0,Finance,"Academia, Research, Banking, Life",7.0,8.0,6.0,5.0,8.0,4.0,8.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0
1,27.0,Finance,"Academia, Research, Banking, Life",6.0,7.0,8.0,7.0,7.0,5.0,8.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0
1,27.0,Finance,"Academia, Research, Banking, Life",6.0,8.0,8.0,8.0,7.0,6.0,8.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0
1,27.0,Finance,"Academia, Research, Banking, Life",7.0,9.0,8.0,9.0,8.0,4.0,8.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0
1,27.0,Finance,"Academia, Research, Banking, Life",7.0,8.0,8.0,8.0,7.0,7.0,8.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0
1,27.0,Finance,"Academia, Research, Banking, Life",8.0,7.0,6.0,6.0,6.0,5.0,8.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0
1,27.0,Finance,"Academia, Research, Banking, Life",6.0,8.0,7.0,8.0,7.0,5.0,8.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0
1,27.0,Finance,"Academia, Research, Banking, Life",7.0,8.0,7.0,8.0,6.0,5.0,8.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0
1,22.0,Law,Corporate Lawyer,7.0,8.0,10.0,7.0,7.0,5.0,9.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0
1,22.0,Law,Corporate Lawyer,7.0,6.0,10.0,6.0,6.0,5.0,9.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0
1,22.0,Law,Corporate Lawyer,6.0,7.0,10.0,6.0,6.0,5.0,9.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0
1,22.0,Law,Corporate Lawyer,6.0,5.0,10.0,6.0,6.0,5.0,9.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0
1,22.0,Law,Corporate Lawyer,6.0,7.0,10.0,7.0,6.0,5.0,9.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0
1,22.0,Law,Corporate Lawyer,6.0,8.0,10.0,6.0,7.0,6.0,9.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0
1,22.0,Law,Corporate Lawyer,7.0,9.0,10.0,6.0,6.0,5.0,9.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0
1,22.0,Law,Corporate Lawyer,8.0,8.0,10.0,7.0,6.0,5.0,9.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0
1,22.0,Law,Corporate Lawyer,8.0,8.0,10.0,7.0,6.0,5.0,9.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0
1,22.0,Law,Corporate Lawyer,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0
1,22.0,Law,Lawyer,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0
1,22.0,Law,Lawyer,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0
1,22.0,Law,Lawyer,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0
1,22.0,Law,Lawyer,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0
1,22.0,Law,Lawyer,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0
1,22.0,Law,Lawyer,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0
1,22.0,Law,Lawyer,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0
1,22.0,Law,Lawyer,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0
1,22.0,Law,Lawyer,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0
1,22.0,Law,Lawyer,10.0,10.0,10.0,10.0,10.0,10.0,7.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0
